filename,class,bbox
005509.png,DontCare,"[673.1, 170.85, 705.43, 179.22]"
003986.png,Car,"[732.55, 182.54, 965.53, 327.54]"
006535.png,DontCare,"[597.06, 178.15, 639.81, 194.86]"
002963.png,Car,"[204.56, 180.25, 297.86, 226.79]"
001157.png,Car,"[281.22, 189.27, 453.65, 294.66]"
000382.png,Cyclist,"[434.06, 164.68, 453.28, 210.68]"
000958.png,DontCare,"[687.69, 159.4, 704.4, 168.82]"
006876.png,DontCare,"[405.4, 165.65, 449.19, 197.98]"
006363.png,Truck,"[632.11, 155.63, 658.09, 185.04]"
002278.png,Van,"[402.61, 170.31, 450.41, 206.51]"
002092.png,Car,"[254.47, 180.8, 308.61, 206.76]"
006793.png,DontCare,"[527.27, 173.98, 585.64, 196.94]"
003886.png,Van,"[0.0, 149.33, 329.54, 317.02]"
003840.png,Car,"[1175.19, 176.33, 1241.0, 301.69]"
006699.png,Car,"[880.18, 179.85, 989.69, 252.69]"
003589.png,Pedestrian,"[254.12, 171.42, 326.02, 368.2]"
001995.png,Car,"[224.78, 193.9, 310.54, 222.16]"
001679.png,Car,"[153.3, 190.87, 430.17, 363.15]"
002327.png,Car,"[554.13, 163.51, 595.54, 205.85]"
002604.png,Car,"[690.07, 183.41, 720.9, 200.7]"
004306.png,Car,"[679.35, 178.89, 750.88, 231.77]"
003904.png,Car,"[688.05, 188.11, 822.26, 287.92]"
005687.png,DontCare,"[577.27, 168.77, 608.56, 188.6]"
004619.png,DontCare,"[432.2, 145.29, 492.4, 185.41]"
006583.png,Van,"[0.0, 0.0, 267.48, 369.0]"
006004.png,Car,"[822.5, 165.28, 856.24, 187.9]"
003017.png,Car,"[427.91, 182.65, 500.58, 239.49]"
002773.png,Car,"[667.36, 191.31, 739.11, 244.75]"
002171.png,Pedestrian,"[311.29, 164.16, 337.86, 238.11]"
002093.png,Car,"[0.0, 191.61, 283.73, 374.0]"
002832.png,Car,"[515.15, 175.27, 553.72, 192.28]"
002929.png,Car,"[376.9, 175.68, 505.49, 217.29]"
005572.png,Car,"[373.96, 194.37, 456.39, 250.28]"
003274.png,Car,"[651.62, 172.42, 686.92, 196.56]"
006474.png,Misc,"[0.0, 202.41, 94.34, 363.62]"
001658.png,Car,"[587.06, 170.1, 613.88, 196.61]"
007409.png,Car,"[681.78, 185.28, 762.68, 239.55]"
004130.png,Van,"[0.0, 158.49, 381.1, 374.0]"
001638.png,Car,"[34.01, 198.83, 188.62, 256.24]"
004076.png,Car,"[97.41, 188.62, 175.62, 221.84]"
005234.png,Car,"[624.1, 172.78, 701.23, 196.48]"
001877.png,Car,"[0.0, 201.34, 303.91, 369.0]"
003020.png,DontCare,"[479.8, 162.42, 544.13, 199.59]"
000152.png,Car,"[533.48, 179.04, 563.54, 204.53]"
003690.png,Car,"[633.18, 173.18, 658.33, 195.05]"
000132.png,Car,"[749.9, 175.12, 774.76, 194.98]"
007001.png,Car,"[853.58, 163.4, 894.49, 189.37]"
001933.png,DontCare,"[532.85, 156.6, 544.14, 170.48]"
007353.png,Car,"[447.3, 177.56, 502.66, 217.21]"
004668.png,DontCare,"[529.78, 181.18, 548.19, 194.74]"
007354.png,Car,"[367.66, 183.82, 476.72, 215.55]"
007437.png,Car,"[593.05, 178.0, 629.4, 205.66]"
006442.png,DontCare,"[476.23, 179.19, 496.06, 191.73]"
005839.png,Car,"[567.47, 181.54, 656.44, 258.01]"
005797.png,Car,"[657.36, 176.29, 689.59, 203.85]"
002200.png,Car,"[0.0, 222.33, 248.54, 374.0]"
004622.png,DontCare,"[586.05, 171.48, 610.28, 187.95]"
002471.png,Car,"[0.0, 183.7, 132.29, 237.72]"
006567.png,Car,"[440.52, 178.76, 516.24, 230.43]"
001610.png,Cyclist,"[580.97, 176.99, 589.52, 197.88]"
000780.png,Pedestrian,"[1082.85, 124.78, 1177.52, 316.32]"
005617.png,Pedestrian,"[718.21, 165.0, 736.88, 237.39]"
002786.png,Van,"[636.52, 176.9, 670.87, 209.33]"
000936.png,Car,"[255.62, 181.18, 324.02, 211.0]"
005609.png,DontCare,"[999.2, 176.36, 1239.95, 211.48]"
003775.png,Pedestrian,"[868.69, 164.16, 879.75, 189.94]"
002330.png,Van,"[657.04, 161.76, 719.49, 221.21]"
006301.png,Pedestrian,"[858.28, 146.72, 888.95, 265.29]"
003911.png,DontCare,"[758.61, 161.13, 769.9, 184.06]"
005910.png,DontCare,"[650.19, 171.44, 663.73, 194.33]"
001557.png,Car,"[514.2, 181.94, 569.91, 227.54]"
002565.png,Cyclist,"[947.63, 148.32, 980.23, 209.95]"
005693.png,Car,"[199.3, 182.61, 262.2, 210.0]"
005090.png,Car,"[445.85, 173.34, 520.06, 242.51]"
005135.png,Car,"[676.09, 176.22, 747.46, 231.03]"
000392.png,Car,"[393.68, 181.0, 506.18, 228.03]"
006127.png,Car,"[392.03, 183.8, 447.33, 217.63]"
005206.png,Car,"[528.01, 181.8, 574.96, 213.66]"
002306.png,Car,"[529.39, 173.47, 571.69, 207.1]"
007149.png,Car,"[656.24, 174.02, 683.1, 196.56]"
006970.png,Car,"[376.65, 185.3, 418.07, 205.27]"
001052.png,Car,"[578.26, 179.04, 617.44, 214.79]"
003057.png,Van,"[128.91, 167.3, 341.37, 267.34]"
003256.png,DontCare,"[624.06, 174.06, 676.75, 197.64]"
004616.png,Car,"[302.7, 183.04, 460.53, 259.68]"
007352.png,DontCare,"[257.06, 159.82, 552.68, 187.02]"
006390.png,Car,"[323.61, 190.6, 490.47, 317.19]"
006455.png,DontCare,"[589.93, 163.13, 667.89, 187.06]"
003229.png,Pedestrian,"[69.3, 175.32, 131.78, 305.97]"
001566.png,Cyclist,"[629.32, 169.67, 665.45, 205.49]"
003908.png,DontCare,"[608.53, 168.24, 648.93, 187.94]"
003235.png,Pedestrian,"[376.92, 178.42, 414.67, 290.44]"
001455.png,Car,"[564.53, 175.42, 616.2, 225.43]"
001603.png,Car,"[331.23, 184.86, 389.76, 222.1]"
005958.png,Pedestrian,"[767.35, 151.43, 824.35, 305.88]"
000234.png,DontCare,"[610.52, 176.86, 619.58, 186.79]"
000440.png,DontCare,"[219.93, 180.08, 243.87, 199.13]"
007366.png,Cyclist,"[941.14, 187.72, 978.2, 241.05]"
005106.png,Pedestrian,"[575.61, 183.48, 587.94, 222.31]"
007365.png,DontCare,"[482.48, 171.9, 588.77, 194.86]"
005267.png,Car,"[523.33, 176.88, 581.37, 218.25]"
000569.png,DontCare,"[206.44, 177.1, 229.4, 226.1]"
005153.png,Car,"[260.59, 190.2, 335.54, 228.59]"
005872.png,DontCare,"[596.02, 173.98, 607.52, 181.31]"
003547.png,Car,"[400.21, 180.07, 502.06, 251.89]"
000417.png,DontCare,"[517.2, 181.68, 581.05, 194.19]"
002385.png,Car,"[691.27, 178.36, 789.54, 240.64]"
007388.png,Car,"[670.53, 167.02, 711.31, 195.85]"
001232.png,Car,"[708.3, 177.13, 762.96, 219.54]"
002025.png,Cyclist,"[713.19, 155.36, 741.27, 227.21]"
004473.png,Truck,"[565.12, 161.6, 589.72, 193.86]"
002189.png,DontCare,"[653.81, 179.24, 674.16, 206.06]"
005973.png,Car,"[732.05, 166.62, 779.24, 198.7]"
006426.png,Car,"[859.61, 208.39, 1241.0, 374.0]"
002948.png,Car,"[743.81, 173.58, 800.71, 222.12]"
000197.png,Car,"[314.77, 192.7, 428.07, 256.06]"
005534.png,Car,"[811.15, 180.66, 1209.93, 374.0]"
000676.png,Car,"[507.41, 173.44, 566.33, 218.27]"
007206.png,Car,"[539.95, 181.54, 557.09, 197.92]"
004985.png,Car,"[300.11, 194.95, 414.97, 265.7]"
000228.png,Van,"[421.45, 165.38, 501.45, 200.66]"
003763.png,DontCare,"[413.78, 168.45, 422.45, 195.18]"
006366.png,Car,"[254.1, 185.67, 357.64, 218.85]"
004126.png,Car,"[169.84, 193.96, 252.59, 228.16]"
001370.png,Car,"[262.53, 170.9, 341.7, 204.09]"
004899.png,Car,"[79.75, 182.19, 197.09, 229.98]"
001361.png,Car,"[537.55, 172.21, 580.61, 205.24]"
003461.png,Car,"[330.44, 166.59, 398.78, 200.04]"
003434.png,DontCare,"[588.48, 174.06, 667.69, 200.88]"
006273.png,Car,"[671.1, 173.72, 713.95, 194.17]"
003725.png,Car,"[833.85, 202.78, 1241.0, 374.0]"
003226.png,DontCare,"[0.0, 199.94, 120.61, 373.0]"
004312.png,Cyclist,"[577.98, 169.47, 584.32, 186.16]"
004480.png,DontCare,"[473.5, 178.27, 487.06, 186.0]"
003830.png,DontCare,"[609.18, 169.53, 654.75, 196.35]"
005580.png,Car,"[553.63, 178.22, 582.24, 201.15]"
004906.png,Car,"[1105.84, 149.47, 1241.0, 250.71]"
001424.png,Car,"[109.89, 188.5, 225.55, 231.07]"
004283.png,Car,"[1094.09, 183.69, 1223.0, 234.92]"
004295.png,Car,"[471.5, 180.88, 528.07, 221.3]"
001938.png,Car,"[375.45, 186.47, 518.8, 234.17]"
003545.png,Car,"[676.32, 173.89, 708.32, 194.77]"
007422.png,Misc,"[404.34, 200.81, 457.25, 229.24]"
000868.png,Van,"[1165.34, 156.75, 1241.0, 189.03]"
002640.png,DontCare,"[672.34, 164.58, 707.45, 215.81]"
005366.png,Car,"[530.15, 183.17, 554.42, 204.79]"
005918.png,DontCare,"[612.69, 171.9, 658.57, 195.9]"
005515.png,Car,"[343.37, 184.87, 511.26, 265.98]"
004652.png,Car,"[0.0, 193.15, 180.46, 251.36]"
002831.png,Car,"[825.77, 185.15, 1241.0, 374.0]"
001886.png,Car,"[531.66, 180.02, 570.78, 211.53]"
005620.png,Car,"[585.36, 178.71, 622.46, 215.67]"
003294.png,DontCare,"[293.5, 181.83, 316.43, 226.11]"
003636.png,Car,"[160.35, 182.57, 406.93, 336.99]"
000236.png,Car,"[76.17, 175.86, 288.33, 278.43]"
003778.png,Car,"[645.83, 175.31, 685.42, 208.93]"
000427.png,Misc,"[520.57, 142.31, 562.39, 197.56]"
001457.png,Car,"[1149.16, 150.94, 1241.0, 374.0]"
001939.png,Car,"[552.11, 189.54, 726.31, 282.8]"
000358.png,DontCare,"[413.6, 176.33, 535.51, 185.8]"
000949.png,Truck,"[363.57, 160.15, 416.66, 200.84]"
001136.png,Car,"[0.0, 206.81, 233.6, 374.0]"
000387.png,Car,"[385.14, 187.58, 435.98, 213.25]"
003131.png,DontCare,"[772.84, 154.66, 873.4, 166.6]"
003704.png,DontCare,"[207.47, 191.53, 235.58, 206.06]"
000553.png,Car,"[2.54, 189.34, 145.4, 242.59]"
005357.png,Car,"[80.86, 160.14, 331.94, 302.83]"
006762.png,Car,"[473.79, 187.03, 503.94, 208.35]"
000431.png,DontCare,"[90.99, 199.09, 164.68, 241.31]"
007000.png,DontCare,"[614.77, 168.77, 629.39, 194.85]"
005565.png,Car,"[553.04, 171.27, 712.45, 324.86]"
004153.png,Car,"[580.27, 182.31, 613.58, 208.89]"
003820.png,Car,"[278.16, 181.56, 434.68, 269.92]"
000775.png,Car,"[548.72, 175.43, 571.6, 194.11]"
001593.png,Car,"[732.71, 198.08, 987.43, 374.0]"
003880.png,Pedestrian,"[852.93, 147.32, 901.93, 278.96]"
001932.png,Van,"[0.0, 174.12, 344.76, 374.0]"
006285.png,Misc,"[546.27, 187.62, 676.33, 250.67]"
007186.png,DontCare,"[588.73, 170.85, 687.73, 193.81]"
000117.png,Car,"[202.62, 166.48, 363.01, 245.21]"
005018.png,Car,"[134.95, 188.05, 208.83, 221.84]"
006008.png,Car,"[506.99, 175.69, 553.83, 214.43]"
007411.png,Car,"[497.96, 187.5, 552.24, 235.32]"
005473.png,Car,"[251.63, 183.63, 323.56, 213.7]"
007248.png,Car,"[677.44, 179.35, 738.43, 221.42]"
006177.png,Cyclist,"[749.98, 152.15, 789.55, 224.83]"
000669.png,Car,"[0.0, 189.14, 80.29, 276.4]"
002787.png,Car,"[733.38, 136.2, 945.33, 272.19]"
001230.png,Car,"[195.37, 198.73, 374.17, 292.66]"
000923.png,Person_sitting,"[419.18, 188.06, 466.63, 262.77]"
001305.png,Truck,"[662.53, 166.55, 717.28, 197.63]"
000012.png,DontCare,"[600.36, 185.59, 608.36, 192.69]"
000781.png,DontCare,"[727.27, 161.48, 741.89, 190.69]"
007317.png,Van,"[2.63, 177.81, 103.81, 236.78]"
003049.png,DontCare,"[512.15, 172.12, 586.83, 193.76]"
001308.png,Misc,"[110.25, 171.48, 206.82, 264.35]"
005033.png,Misc,"[185.36, 235.05, 441.74, 351.17]"
002024.png,Van,"[169.62, 178.9, 347.53, 290.3]"
004547.png,DontCare,"[537.54, 175.36, 549.15, 186.0]"
001623.png,Truck,"[574.69, 139.28, 632.84, 209.76]"
005874.png,Car,"[0.0, 179.41, 41.61, 229.51]"
004462.png,Car,"[258.0, 173.78, 442.72, 239.95]"
003664.png,Car,"[695.12, 173.79, 732.62, 205.05]"
004517.png,Car,"[440.97, 183.2, 506.05, 225.29]"
001559.png,Car,"[0.0, 188.76, 48.45, 230.42]"
000830.png,Car,"[362.18, 180.43, 437.46, 215.63]"
000274.png,Car,"[513.87, 192.2, 570.87, 215.15]"
003931.png,Car,"[694.16, 178.95, 746.12, 218.64]"
000286.png,Car,"[347.45, 185.84, 425.72, 214.38]"
006952.png,Truck,"[661.47, 114.22, 751.9, 217.54]"
000983.png,Car,"[715.8, 190.09, 860.92, 299.6]"
006251.png,Car,"[856.42, 166.12, 992.99, 218.9]"
007085.png,Car,"[429.36, 179.65, 508.61, 208.11]"
006743.png,Truck,"[1071.32, 120.03, 1241.0, 198.03]"
002781.png,Pedestrian,"[513.98, 180.21, 526.99, 211.36]"
002539.png,Car,"[345.58, 194.87, 482.45, 286.72]"
006718.png,Car,"[654.97, 178.97, 689.15, 206.56]"
004035.png,Car,"[363.7, 179.96, 494.87, 244.4]"
006051.png,Pedestrian,"[691.08, 161.4, 720.09, 230.67]"
007407.png,Cyclist,"[728.03, 168.14, 770.17, 261.43]"
001844.png,Car,"[0.0, 181.64, 160.34, 258.02]"
002181.png,Car,"[216.1, 165.87, 310.3, 203.71]"
004105.png,Car,"[139.42, 191.92, 290.93, 264.52]"
005271.png,Truck,"[586.02, 156.86, 620.97, 194.73]"
005654.png,Car,"[312.5, 182.93, 383.18, 207.25]"
002793.png,Car,"[613.03, 178.47, 636.74, 202.18]"
001899.png,Car,"[549.66, 173.77, 573.91, 195.41]"
000617.png,Car,"[601.73, 171.5, 733.29, 278.04]"
004369.png,Car,"[878.59, 183.33, 1151.02, 291.08]"
005367.png,Car,"[256.84, 184.9, 351.1, 237.93]"
003360.png,DontCare,"[744.38, 174.71, 1235.0, 200.88]"
007291.png,Car,"[0.0, 222.62, 261.6, 374.0]"
004137.png,Car,"[484.51, 178.33, 536.43, 214.03]"
002443.png,DontCare,"[0.0, 265.27, 79.86, 373.0]"
005194.png,Car,"[296.38, 185.56, 373.14, 223.99]"
003507.png,Car,"[473.85, 173.5, 511.15, 194.77]"
004481.png,Car,"[389.46, 182.2, 479.86, 238.73]"
005126.png,Car,"[369.25, 177.8, 509.79, 268.27]"
005929.png,Car,"[679.59, 180.34, 777.62, 222.58]"
002194.png,DontCare,"[853.05, 171.48, 886.33, 193.12]"
003300.png,Car,"[579.87, 182.61, 606.94, 209.54]"
007343.png,Misc,"[647.09, 159.83, 689.84, 179.84]"
000628.png,Car,"[464.44, 183.68, 513.96, 216.43]"
006133.png,Car,"[577.21, 168.18, 605.67, 190.73]"
005898.png,Cyclist,"[626.59, 165.09, 738.05, 268.23]"
005128.png,Car,"[805.09, 199.02, 1241.0, 374.0]"
006923.png,Car,"[454.2, 185.37, 526.55, 235.36]"
007479.png,Car,"[654.41, 185.96, 752.38, 245.05]"
005459.png,Car,"[329.46, 170.28, 398.02, 203.83]"
004372.png,DontCare,"[641.36, 173.42, 653.94, 185.03]"
005041.png,Tram,"[498.54, 149.85, 553.91, 208.52]"
002077.png,DontCare,"[660.93, 151.42, 696.15, 186.0]"
004751.png,Car,"[0.0, 191.31, 114.03, 374.0]"
005886.png,Car,"[646.16, 172.39, 706.63, 224.11]"
001971.png,Pedestrian,"[670.97, 130.3, 726.75, 329.12]"
005012.png,Car,"[648.05, 174.0, 712.73, 198.59]"
002131.png,Car,"[0.0, 179.8, 142.72, 331.83]"
005684.png,Car,"[481.53, 180.56, 531.49, 200.75]"
005001.png,Car,"[512.36, 179.61, 557.96, 212.96]"
003030.png,Car,"[747.12, 190.0, 963.41, 331.11]"
000384.png,DontCare,"[526.71, 166.51, 564.77, 189.15]"
003310.png,DontCare,"[0.0, 209.64, 96.03, 373.0]"
005387.png,DontCare,"[446.3, 177.29, 570.13, 202.2]"
004831.png,Car,"[763.78, 173.41, 983.25, 307.38]"
002872.png,Van,"[1006.85, 144.3, 1072.23, 181.66]"
005051.png,Car,"[114.51, 190.47, 376.51, 372.31]"
005278.png,Person_sitting,"[941.91, 182.92, 1030.86, 266.02]"
000087.png,DontCare,"[966.85, 166.69, 982.52, 186.52]"
004786.png,Cyclist,"[969.09, 174.2, 1016.08, 216.6]"
005176.png,Car,"[540.33, 181.96, 619.12, 238.09]"
005595.png,DontCare,"[433.76, 167.44, 592.33, 209.32]"
005348.png,Car,"[420.27, 181.66, 472.66, 214.99]"
001744.png,Car,"[465.49, 182.5, 537.1, 236.61]"
000340.png,Car,"[0.0, 201.28, 193.53, 336.11]"
002696.png,Car,"[82.36, 190.62, 401.91, 374.0]"
000085.png,DontCare,"[739.77, 173.98, 799.19, 209.44]"
006529.png,Car,"[138.1, 190.85, 214.83, 229.19]"
002402.png,Pedestrian,"[37.7, 157.83, 98.7, 307.98]"
000065.png,Person_sitting,"[800.11, 197.33, 863.04, 285.9]"
007347.png,Cyclist,"[600.56, 165.32, 624.34, 188.37]"
005858.png,Car,"[694.45, 174.54, 822.95, 229.98]"
005851.png,Car,"[0.0, 220.83, 288.01, 374.0]"
000177.png,Van,"[419.67, 144.71, 541.24, 233.53]"
005342.png,Car,"[70.26, 190.5, 202.08, 245.57]"
004714.png,Car,"[0.0, 203.05, 73.17, 249.0]"
004047.png,DontCare,"[447.3, 180.21, 469.59, 192.79]"
002134.png,Car,"[1168.8, 146.7, 1241.0, 270.66]"
007290.png,Car,"[731.23, 160.97, 763.95, 194.27]"
003960.png,Car,"[383.49, 175.24, 411.94, 195.76]"
002691.png,Van,"[0.0, 136.63, 196.86, 294.35]"
001417.png,Car,"[1174.85, 164.11, 1241.0, 231.58]"
005595.png,Van,"[192.4, 115.35, 470.29, 246.62]"
001424.png,Van,"[35.47, 176.0, 167.9, 226.96]"
006497.png,Car,"[579.23, 176.7, 616.57, 210.75]"
005048.png,Car,"[1223.73, 163.63, 1241.0, 202.89]"
002697.png,Car,"[0.0, 184.72, 348.14, 374.0]"
004851.png,Car,"[176.9, 167.1, 334.21, 256.94]"
007002.png,Car,"[408.93, 182.64, 482.54, 225.41]"
001116.png,Car,"[646.9, 181.48, 685.26, 215.39]"
002686.png,Cyclist,"[606.77, 140.14, 688.78, 273.5]"
006011.png,Car,"[745.15, 152.96, 992.68, 341.21]"
000626.png,Misc,"[440.38, 185.17, 507.79, 225.87]"
006489.png,Car,"[192.5, 187.33, 438.72, 336.34]"
000474.png,DontCare,"[617.58, 175.38, 637.03, 193.17]"
005274.png,Car,"[31.62, 175.97, 330.64, 280.47]"
004297.png,Car,"[567.1, 179.1, 618.9, 230.71]"
003510.png,DontCare,"[878.93, 163.71, 999.54, 179.53]"
006612.png,Van,"[965.05, 0.0, 970.95, 374.0]"
000630.png,Truck,"[346.53, 144.95, 434.2, 210.54]"
001677.png,DontCare,"[457.81, 170.18, 527.32, 187.94]"
005528.png,Car,"[407.53, 186.04, 455.28, 213.06]"
004821.png,Car,"[423.08, 182.57, 511.51, 239.43]"
004575.png,DontCare,"[522.98, 165.65, 560.79, 186.97]"
007022.png,DontCare,"[513.73, 170.85, 548.15, 195.89]"
006933.png,DontCare,"[524.15, 172.94, 538.77, 182.36]"
004443.png,Pedestrian,"[671.48, 158.26, 694.81, 225.08]"
004771.png,DontCare,"[601.58, 172.93, 618.05, 190.37]"
001836.png,Car,"[947.37, 174.5, 1085.05, 218.55]"
006504.png,Car,"[440.42, 176.9, 495.57, 217.64]"
004351.png,DontCare,"[455.06, 176.33, 468.62, 187.94]"
001410.png,Car,"[426.56, 188.19, 493.13, 228.69]"
001290.png,DontCare,"[599.48, 149.48, 663.81, 224.16]"
001912.png,Car,"[0.0, 176.73, 54.84, 197.79]"
006379.png,Car,"[426.5, 177.97, 517.68, 208.44]"
005769.png,Car,"[450.92, 185.39, 510.17, 211.68]"
005245.png,Car,"[594.72, 183.76, 628.97, 215.36]"
004106.png,Car,"[655.0, 180.23, 688.72, 206.86]"
000502.png,Car,"[763.8, 163.11, 1010.69, 283.13]"
006765.png,Car,"[811.48, 143.78, 1241.0, 374.0]"
004704.png,Pedestrian,"[322.28, 159.55, 346.0, 214.58]"
006344.png,Van,"[537.0, 166.33, 560.21, 192.58]"
007216.png,Car,"[705.73, 175.42, 793.92, 242.32]"
005525.png,Car,"[585.62, 176.58, 602.32, 189.82]"
006689.png,Car,"[410.73, 187.74, 452.04, 212.01]"
003426.png,Pedestrian,"[963.69, 159.12, 1013.58, 263.55]"
004355.png,DontCare,"[989.7, 148.19, 1053.71, 177.27]"
004297.png,DontCare,"[455.06, 177.3, 470.56, 187.94]"
003973.png,Car,"[220.54, 179.98, 302.82, 206.97]"
005322.png,Van,"[434.69, 167.04, 480.74, 207.59]"
000517.png,Car,"[328.9, 170.93, 397.44, 204.45]"
004131.png,Car,"[421.74, 182.07, 466.98, 213.85]"
001719.png,Tram,"[303.55, 158.25, 425.65, 209.61]"
000735.png,Car,"[627.81, 173.78, 668.41, 195.21]"
004351.png,Car,"[541.28, 179.16, 566.32, 198.64]"
005149.png,Car,"[340.83, 181.82, 429.98, 217.97]"
003517.png,Car,"[525.35, 182.16, 553.42, 203.82]"
006277.png,DontCare,"[961.65, 185.44, 998.15, 287.56]"
002666.png,Pedestrian,"[790.39, 145.5, 885.92, 369.0]"
001102.png,Car,"[431.05, 192.49, 489.41, 230.0]"
001329.png,DontCare,"[647.99, 165.01, 665.1, 209.29]"
000223.png,Person_sitting,"[811.18, 152.57, 830.83, 184.31]"
000120.png,Car,"[664.25, 178.14, 721.96, 227.83]"
001682.png,DontCare,"[248.22, 183.12, 272.45, 207.35]"
002035.png,Misc,"[638.22, 136.85, 704.6, 216.87]"
006920.png,DontCare,"[546.02, 171.9, 608.56, 189.65]"
003722.png,Car,"[577.97, 176.72, 601.01, 194.64]"
004404.png,Car,"[0.0, 200.98, 303.62, 369.0]"
007247.png,Car,"[267.4, 182.51, 365.86, 241.33]"
004436.png,Car,"[596.9, 175.17, 663.64, 239.63]"
000045.png,DontCare,"[654.37, 171.38, 663.83, 177.6]"
004366.png,Car,"[770.09, 175.83, 930.29, 289.78]"
001850.png,Car,"[696.47, 174.4, 715.53, 191.78]"
004995.png,Car,"[317.33, 190.64, 373.49, 220.97]"
007170.png,Car,"[541.43, 172.15, 582.26, 203.48]"
001560.png,Car,"[747.93, 176.87, 953.31, 294.25]"
003490.png,Car,"[0.0, 194.15, 338.6, 363.06]"
004788.png,Pedestrian,"[517.3, 161.91, 538.84, 207.56]"
004117.png,DontCare,"[494.84, 166.62, 516.16, 175.32]"
006026.png,Car,"[602.46, 178.78, 668.19, 227.48]"
000083.png,Car,"[519.33, 170.45, 571.86, 215.65]"
003706.png,Cyclist,"[194.18, 184.61, 257.81, 268.76]"
007386.png,Car,"[424.7, 181.16, 463.36, 201.22]"
007099.png,Car,"[671.9, 166.24, 734.53, 217.62]"
005273.png,Cyclist,"[991.72, 147.36, 1029.67, 217.38]"
005280.png,DontCare,"[529.35, 170.85, 572.1, 185.47]"
004937.png,DontCare,"[616.85, 175.02, 634.6, 186.52]"
005285.png,Car,"[582.42, 174.53, 612.47, 200.97]"
004480.png,Van,"[361.97, 176.23, 401.94, 203.21]"
000357.png,Car,"[185.38, 186.02, 331.59, 251.55]"
005948.png,Car,"[383.54, 183.45, 499.67, 221.89]"
002263.png,Car,"[797.41, 170.89, 1049.51, 333.88]"
003881.png,DontCare,"[125.56, 170.38, 141.97, 210.65]"
001681.png,Car,"[591.77, 176.09, 637.43, 219.29]"
004533.png,Car,"[532.8, 180.28, 552.55, 195.15]"
000819.png,Car,"[231.14, 177.03, 348.55, 242.77]"
002331.png,Van,"[164.04, 166.51, 288.32, 216.29]"
006973.png,Car,"[506.15, 181.87, 554.61, 214.73]"
006549.png,Car,"[398.17, 160.17, 502.76, 214.7]"
000524.png,Car,"[387.92, 184.55, 443.1, 219.12]"
003131.png,Car,"[461.92, 182.41, 508.69, 212.9]"
003093.png,Car,"[0.0, 175.07, 211.24, 374.0]"
005630.png,Van,"[731.12, 67.75, 1121.46, 371.81]"
005446.png,Car,"[222.47, 196.84, 453.68, 351.22]"
002568.png,Car,"[0.0, 221.51, 386.82, 374.0]"
003101.png,Car,"[66.64, 169.41, 306.74, 267.45]"
004968.png,Pedestrian,"[1020.1, 168.03, 1028.43, 207.27]"
004913.png,Car,"[635.63, 168.02, 725.02, 210.62]"
001855.png,Car,"[0.0, 196.53, 54.7, 325.28]"
004985.png,Car,"[441.33, 186.62, 500.54, 223.72]"
001972.png,Person_sitting,"[794.6, 153.58, 862.65, 279.58]"
001781.png,Car,"[0.0, 195.09, 288.7, 374.0]"
004736.png,Van,"[730.44, 171.8, 781.02, 217.37]"
004934.png,Car,"[386.5, 175.68, 495.7, 220.88]"
006073.png,DontCare,"[664.43, 172.68, 688.1, 181.96]"
007156.png,Car,"[630.09, 176.67, 663.81, 206.44]"
005986.png,Car,"[401.13, 180.72, 455.78, 213.27]"
003416.png,Car,"[767.72, 159.48, 1106.2, 287.31]"
005443.png,Car,"[847.84, 178.32, 1241.0, 374.0]"
005369.png,Car,"[985.44, 176.27, 1213.7, 274.36]"
002985.png,DontCare,"[277.98, 177.3, 289.27, 196.35]"
005505.png,DontCare,"[910.6, 150.02, 1027.31, 179.23]"
000811.png,Pedestrian,"[901.46, 154.55, 947.79, 254.95]"
005855.png,Car,"[467.61, 171.7, 522.16, 214.54]"
003620.png,Car,"[760.29, 188.51, 1016.72, 352.17]"
006423.png,Car,"[382.91, 177.63, 446.02, 220.12]"
000626.png,Car,"[589.02, 177.91, 627.14, 207.54]"
001165.png,Car,"[573.5, 172.47, 610.57, 209.41]"
003804.png,Car,"[527.94, 182.82, 554.32, 202.62]"
007067.png,Car,"[688.81, 181.65, 795.79, 261.4]"
000243.png,Car,"[1190.53, 133.24, 1241.0, 204.3]"
006150.png,Car,"[988.99, 192.91, 1241.0, 374.0]"
007109.png,Car,"[551.44, 166.76, 584.92, 192.56]"
004457.png,Car,"[536.91, 178.01, 566.42, 205.44]"
006531.png,Car,"[540.26, 184.26, 574.87, 214.73]"
006549.png,Car,"[740.78, 187.09, 871.05, 229.48]"
005300.png,Car,"[735.59, 184.3, 1069.83, 308.98]"
002195.png,Van,"[387.77, 160.02, 476.11, 222.98]"
003956.png,Car,"[674.36, 178.65, 738.94, 228.26]"
000162.png,Car,"[159.36, 166.92, 223.25, 195.21]"
002313.png,DontCare,"[1037.4, 139.13, 1239.99, 177.59]"
000621.png,Car,"[195.63, 187.23, 436.96, 361.63]"
000487.png,DontCare,"[619.98, 172.94, 650.23, 222.98]"
001941.png,Car,"[689.95, 172.64, 773.56, 204.11]"
000445.png,Car,"[642.92, 172.48, 678.59, 199.68]"
000585.png,Car,"[566.09, 173.85, 617.22, 223.33]"
003836.png,Car,"[884.46, 150.06, 930.58, 177.44]"
006926.png,DontCare,"[552.27, 159.4, 589.81, 190.69]"
004553.png,Car,"[662.81, 172.3, 726.86, 191.7]"
