filename,class,bbox
003958.png,Car,"[385.16, 190.67, 428.69, 222.53]"
003958.png,Car,"[699.71, 179.17, 807.55, 215.09]"
003958.png,Car,"[542.33, 183.26, 566.01, 206.11]"
003958.png,Car,"[678.75, 198.78, 899.71, 327.26]"
003958.png,DontCare,"[1000.5, 154.01, 1239.96, 373.0]"
003958.png,DontCare,"[432.58, 183.12, 520.85, 216.4]"
003958.png,DontCare,"[185.48, 195.41, 255.64, 211.88]"
004951.png,Car,"[394.14, 179.76, 488.61, 249.48]"
005497.png,Car,"[596.65, 174.51, 664.16, 239.73]"
005497.png,Tram,"[702.19, 148.64, 727.78, 184.89]"
005497.png,DontCare,"[743.94, 165.65, 765.86, 172.98]"
004789.png,Car,"[530.7, 171.28, 577.52, 207.13]"
004789.png,Car,"[558.62, 171.04, 589.47, 196.1]"
004789.png,Car,"[610.75, 166.7, 640.7, 193.49]"
004789.png,Car,"[456.66, 173.33, 511.08, 209.89]"
004789.png,Car,"[583.62, 165.45, 606.81, 187.22]"
007280.png,Cyclist,"[139.39, 177.03, 316.63, 374.0]"
007280.png,Cyclist,"[243.49, 183.67, 382.72, 374.0]"
007280.png,Car,"[301.06, 196.78, 436.93, 272.75]"
007280.png,Cyclist,"[469.54, 183.2, 506.59, 248.12]"
007280.png,Car,"[473.15, 190.4, 528.34, 222.2]"
007280.png,Car,"[640.24, 183.0, 677.23, 213.69]"
007280.png,DontCare,"[607.48, 170.85, 639.81, 195.89]"
007280.png,DontCare,"[681.44, 167.73, 737.73, 225.06]"
001829.png,Car,"[709.74, 180.08, 836.63, 253.17]"
001829.png,Car,"[984.27, 173.21, 1030.24, 203.05]"
001829.png,Car,"[791.69, 180.56, 888.5, 233.92]"
001829.png,Car,"[870.14, 181.23, 929.61, 219.4]"
001829.png,Van,"[953.69, 156.53, 994.47, 198.18]"
001829.png,Car,"[934.38, 177.11, 971.43, 204.61]"
007294.png,Cyclist,"[824.58, 184.97, 868.3, 267.72]"
007294.png,Car,"[398.77, 187.68, 515.77, 278.39]"
007294.png,Car,"[686.14, 176.06, 809.76, 272.45]"
007294.png,Car,"[670.83, 182.69, 750.42, 242.08]"
007294.png,Van,"[655.11, 172.85, 724.09, 231.11]"
007294.png,Car,"[531.45, 179.43, 569.09, 210.82]"
007294.png,Van,"[642.41, 169.12, 685.0, 209.63]"
007294.png,DontCare,"[580.4, 170.85, 631.48, 193.81]"
004945.png,Car,"[803.65, 185.31, 1093.21, 345.62]"
004945.png,Car,"[492.78, 175.01, 578.81, 207.06]"
004945.png,Pedestrian,"[456.09, 170.08, 471.42, 222.81]"
004945.png,Cyclist,"[886.18, 169.17, 974.68, 235.55]"
004945.png,Car,"[722.35, 167.2, 801.18, 196.42]"
004945.png,Car,"[908.34, 164.46, 1004.76, 191.78]"
004945.png,Van,"[1152.98, 155.43, 1241.0, 191.74]"
004945.png,Car,"[437.39, 177.5, 504.94, 205.93]"
004945.png,Car,"[225.7, 182.22, 296.56, 210.73]"
004945.png,Car,"[579.05, 173.58, 602.57, 189.57]"
004945.png,Car,"[539.91, 175.8, 567.5, 192.22]"
004945.png,DontCare,"[8.52, 182.31, 106.48, 214.64]"
004945.png,DontCare,"[417.9, 178.15, 426.27, 194.86]"
004945.png,DontCare,"[598.1, 173.98, 660.64, 183.4]"
004945.png,DontCare,"[680.4, 169.81, 696.07, 180.27]"
005483.png,Car,"[686.53, 177.82, 707.1, 195.03]"
005483.png,Van,"[432.06, 170.13, 487.72, 211.95]"
005483.png,DontCare,"[571.02, 178.15, 576.27, 185.48]"
005483.png,DontCare,"[604.35, 179.19, 634.6, 185.48]"
005483.png,DontCare,"[635.6, 172.94, 652.31, 187.56]"
003794.png,Car,"[292.24, 184.81, 366.45, 219.38]"
003794.png,Truck,"[78.24, 130.53, 256.21, 233.2]"
003794.png,Truck,"[212.9, 140.43, 328.88, 217.56]"
003794.png,Truck,"[403.03, 164.74, 444.82, 198.28]"
003794.png,DontCare,"[479.8, 168.89, 590.06, 191.18]"
003794.png,DontCare,"[651.23, 172.77, 659.93, 189.24]"
001183.png,Car,"[0.0, 187.99, 293.94, 374.0]"
001183.png,Car,"[792.74, 190.25, 1241.0, 374.0]"
001183.png,Car,"[345.43, 180.95, 487.78, 274.66]"
001183.png,Car,"[692.45, 191.28, 819.16, 277.43]"
001183.png,Car,"[658.41, 182.81, 720.46, 230.13]"
001183.png,Car,"[472.92, 177.4, 532.85, 222.73]"
001183.png,DontCare,"[636.35, 176.65, 656.7, 213.82]"
006834.png,Truck,"[633.85, 131.49, 693.87, 203.99]"
006834.png,Car,"[0.0, 183.38, 114.44, 231.84]"
006834.png,Car,"[95.55, 183.93, 199.86, 220.2]"
006834.png,Car,"[199.51, 181.93, 272.47, 211.41]"
006834.png,Car,"[262.67, 180.09, 313.09, 205.45]"
006834.png,Car,"[300.89, 181.28, 346.37, 203.04]"
006834.png,Car,"[363.78, 177.2, 396.81, 196.65]"
006834.png,DontCare,"[403.31, 171.9, 500.23, 195.9]"
003964.png,Car,"[567.43, 182.04, 620.69, 224.53]"
003964.png,Car,"[508.22, 176.55, 553.29, 209.12]"
003964.png,Car,"[354.74, 171.9, 397.71, 199.38]"
003964.png,Car,"[405.43, 174.9, 431.27, 192.1]"
003964.png,Van,"[585.9, 160.02, 612.35, 194.39]"
003964.png,DontCare,"[713.97, 173.42, 749.2, 186.65]"
003964.png,DontCare,"[824.59, 182.47, 840.41, 193.11]"
003964.png,DontCare,"[538.02, 166.3, 579.07, 176.94]"
001815.png,Truck,"[894.53, 0.0, 1241.0, 374.0]"
001815.png,Car,"[548.93, 167.79, 588.03, 198.3]"
001815.png,Car,"[45.7, 167.49, 154.97, 240.8]"
001815.png,Car,"[16.16, 159.8, 121.34, 225.52]"
001815.png,Car,"[465.27, 162.94, 491.19, 186.87]"
001815.png,DontCare,"[495.33, 157.89, 546.08, 186.0]"
004979.png,Car,"[210.19, 215.27, 519.41, 374.0]"
004979.png,Car,"[959.49, 171.49, 1088.23, 276.6]"
004979.png,Car,"[68.66, 226.68, 314.11, 350.82]"
004979.png,Car,"[0.0, 233.07, 151.28, 330.54]"
004979.png,Car,"[1210.66, 156.57, 1241.0, 216.94]"
004979.png,DontCare,"[1132.5, 167.73, 1216.92, 203.19]"
001801.png,Car,"[0.0, 217.86, 140.63, 374.0]"
001801.png,Car,"[765.03, 189.77, 1217.33, 374.0]"
001801.png,Car,"[35.78, 197.65, 414.72, 374.0]"
001801.png,Car,"[323.02, 187.27, 459.72, 283.04]"
001801.png,Car,"[408.97, 185.31, 506.72, 250.38]"
001801.png,Car,"[717.24, 179.49, 878.03, 279.87]"
001801.png,Car,"[696.02, 175.64, 783.55, 240.87]"
001801.png,Car,"[910.32, 154.86, 1048.44, 216.01]"
001801.png,Car,"[641.46, 176.48, 683.3, 205.51]"
001801.png,Car,"[595.66, 177.89, 629.35, 197.1]"
001801.png,Car,"[559.59, 174.57, 598.94, 191.27]"
001801.png,Cyclist,"[510.65, 173.93, 529.55, 193.96]"
001801.png,DontCare,"[0.0, 248.45, 106.38, 373.0]"
006808.png,Car,"[782.98, 185.09, 1021.2, 336.24]"
006808.png,Car,"[481.68, 201.55, 576.92, 283.19]"
006808.png,Car,"[571.43, 194.65, 608.21, 232.41]"
006808.png,Car,"[685.38, 186.07, 732.47, 229.98]"
006808.png,DontCare,"[638.73, 185.44, 681.48, 209.44]"
006808.png,DontCare,"[596.02, 187.52, 635.64, 209.44]"
003970.png,Van,"[782.26, 107.36, 1241.0, 374.0]"
003970.png,Car,"[757.79, 174.93, 844.03, 209.73]"
003970.png,Car,"[662.9, 174.42, 683.34, 193.57]"
005656.png,Car,"[600.91, 173.63, 628.56, 200.95]"
005656.png,Car,"[245.52, 186.38, 344.57, 232.56]"
005656.png,Pedestrian,"[802.21, 161.99, 820.55, 222.31]"
005656.png,DontCare,"[101.23, 175.02, 125.23, 230.27]"
005656.png,DontCare,"[212.69, 181.27, 229.4, 224.02]"
005656.png,DontCare,"[482.48, 175.02, 546.06, 194.85]"
002139.png,Car,"[577.48, 173.43, 648.58, 238.19]"
002139.png,Car,"[0.0, 191.83, 108.6, 318.76]"
002139.png,Car,"[131.27, 186.21, 298.18, 268.17]"
002139.png,Car,"[283.52, 177.21, 458.37, 292.09]"
002139.png,Car,"[309.53, 183.36, 397.57, 229.31]"
002139.png,Car,"[433.82, 178.01, 506.54, 229.56]"
002139.png,Car,"[482.76, 180.79, 525.42, 210.72]"
002139.png,Car,"[510.61, 179.96, 545.39, 205.01]"
002139.png,Misc,"[516.69, 148.69, 562.55, 198.19]"
002139.png,Car,"[276.92, 184.2, 356.44, 221.34]"
003227.png,Car,"[518.41, 164.66, 740.39, 374.0]"
003227.png,Car,"[377.82, 185.06, 417.52, 205.01]"
003227.png,Van,"[124.32, 190.11, 206.48, 225.48]"
003227.png,Truck,"[537.92, 124.49, 748.95, 220.92]"
003227.png,Car,"[334.88, 188.0, 374.27, 208.28]"
003227.png,Car,"[424.98, 180.72, 463.57, 200.73]"
003227.png,Car,"[1168.17, 171.81, 1241.0, 215.83]"
003227.png,DontCare,"[466.87, 176.65, 480.75, 188.59]"
004548.png,Car,"[589.44, 172.09, 611.95, 193.76]"
004548.png,Truck,"[618.98, 159.19, 650.6, 188.67]"
004548.png,Misc,"[245.25, 162.27, 308.07, 212.95]"
004548.png,Car,"[58.47, 188.0, 199.18, 248.26]"
004548.png,Car,"[347.71, 181.52, 395.13, 206.97]"
004548.png,Van,"[317.67, 173.81, 367.33, 205.25]"
004548.png,DontCare,"[449.24, 177.3, 462.8, 185.03]"
004548.png,DontCare,"[482.23, 175.36, 511.31, 184.06]"
007041.png,Car,"[630.74, 172.23, 661.04, 199.18]"
007041.png,Car,"[649.73, 177.12, 686.77, 205.69]"
007041.png,Truck,"[641.9, 151.57, 676.0, 188.13]"
007041.png,Car,"[723.09, 175.54, 775.51, 206.64]"
007041.png,Van,"[928.55, 137.51, 1223.53, 296.62]"
007041.png,Car,"[800.79, 175.2, 866.91, 202.59]"
007041.png,DontCare,"[518.94, 165.65, 536.69, 182.36]"
007041.png,DontCare,"[577.27, 164.6, 626.27, 190.68]"
001430.png,Car,"[608.29, 187.36, 662.29, 222.46]"
001430.png,Van,"[665.03, 171.65, 722.14, 226.08]"
001430.png,Tram,"[558.49, 167.73, 626.54, 201.77]"
001430.png,DontCare,"[221.7, 188.29, 302.85, 222.22]"
001430.png,DontCare,"[754.73, 172.12, 1207.19, 202.82]"
006439.png,Car,"[583.74, 181.73, 624.28, 214.04]"
006439.png,Car,"[529.02, 181.26, 567.32, 209.72]"
006439.png,Car,"[448.94, 177.49, 474.48, 197.34]"
006439.png,Van,"[610.81, 166.65, 632.39, 196.07]"
006439.png,DontCare,"[486.65, 172.94, 520.02, 189.65]"
006439.png,DontCare,"[694.98, 176.06, 718.98, 185.48]"
006439.png,DontCare,"[579.35, 169.81, 603.35, 178.19]"
001356.png,Car,"[568.63, 175.09, 590.38, 195.83]"
001356.png,Truck,"[598.76, 161.78, 629.36, 191.16]"
001356.png,Car,"[389.34, 183.81, 419.88, 201.79]"
001356.png,Car,"[323.9, 183.86, 364.66, 204.64]"
001356.png,Van,"[0.0, 178.45, 107.13, 247.21]"
001356.png,DontCare,"[514.74, 157.24, 553.85, 190.52]"
001356.png,DontCare,"[250.81, 186.35, 299.62, 211.22]"
000048.png,Pedestrian,"[659.64, 160.9, 687.89, 236.97]"
000048.png,Pedestrian,"[680.59, 157.38, 711.83, 236.18]"
000048.png,Pedestrian,"[453.2, 159.81, 482.53, 241.31]"
000048.png,Cyclist,"[600.22, 162.56, 622.05, 206.65]"
000048.png,DontCare,"[859.02, 192.2, 919.9, 290.15]"
000048.png,DontCare,"[526.56, 165.2, 593.09, 206.79]"
000048.png,DontCare,"[712.52, 161.05, 742.69, 205.76]"
000048.png,DontCare,"[1003.4, 219.23, 1157.19, 372.0]"
000048.png,DontCare,"[15.43, 185.98, 167.15, 278.48]"
000048.png,DontCare,"[376.96, 169.36, 405.05, 220.3]"
002887.png,Car,"[840.05, 178.15, 967.44, 243.89]"
002887.png,Car,"[923.37, 179.09, 1027.49, 230.13]"
002887.png,Car,"[1012.28, 179.78, 1080.08, 217.82]"
002887.png,Van,"[1119.58, 154.9, 1170.47, 199.34]"
002887.png,Car,"[1094.74, 176.17, 1139.28, 205.04]"
002887.png,DontCare,"[1172.0, 166.95, 1236.98, 202.17]"
003541.png,Car,"[64.89, 205.34, 433.15, 374.0]"
003541.png,Car,"[340.58, 191.35, 515.27, 306.26]"
003541.png,Car,"[765.18, 176.96, 920.58, 304.03]"
003541.png,Car,"[477.29, 177.93, 549.19, 240.1]"
003541.png,Car,"[495.98, 181.09, 570.07, 225.47]"
003541.png,Car,"[592.26, 165.5, 657.82, 187.53]"
003541.png,Car,"[772.74, 178.07, 886.04, 259.72]"
003541.png,Car,"[822.71, 168.35, 933.52, 235.11]"
003541.png,Car,"[741.56, 164.02, 860.1, 208.51]"
003541.png,Car,"[1053.38, 161.6, 1176.92, 213.09]"
003541.png,Car,"[975.85, 162.59, 1076.13, 195.9]"
003541.png,DontCare,"[1010.2, 151.42, 1086.83, 160.12]"
005130.png,Car,"[406.82, 190.15, 517.67, 264.24]"
002893.png,Car,"[791.51, 187.33, 910.34, 266.63]"
002893.png,Car,"[0.0, 160.59, 336.65, 334.4]"
002893.png,Pedestrian,"[138.41, 162.48, 217.9, 361.26]"
002893.png,Van,"[745.17, 169.07, 795.83, 217.93]"
002893.png,DontCare,"[732.73, 174.06, 742.73, 189.23]"
003555.png,Car,"[0.0, 199.03, 78.66, 326.37]"
003555.png,Car,"[274.02, 182.16, 369.27, 241.05]"
003555.png,Car,"[524.07, 176.11, 555.89, 197.39]"
003555.png,Car,"[324.55, 179.29, 406.77, 224.93]"
003555.png,Car,"[381.51, 182.03, 438.5, 214.94]"
003555.png,Car,"[408.26, 179.72, 467.85, 208.29]"
003555.png,Car,"[655.33, 172.23, 682.2, 193.16]"
003555.png,Pedestrian,"[62.75, 184.71, 116.72, 304.34]"
003555.png,Pedestrian,"[58.68, 215.31, 107.26, 297.89]"
003555.png,DontCare,"[0.0, 181.18, 56.57, 312.79]"
003555.png,DontCare,"[257.93, 193.47, 267.93, 222.87]"
003555.png,DontCare,"[500.5, 175.36, 510.5, 186.0]"
003555.png,DontCare,"[833.0, 140.43, 1238.88, 178.24]"
003555.png,DontCare,"[682.28, 165.65, 698.75, 188.58]"
003555.png,DontCare,"[638.29, 165.65, 652.17, 189.23]"
003555.png,DontCare,"[736.61, 165.65, 744.67, 176.94]"
005124.png,Pedestrian,"[852.53, 149.22, 928.95, 323.77]"
001342.png,Car,"[84.48, 197.2, 182.58, 227.59]"
001342.png,DontCare,"[0.0, 191.53, 77.27, 222.87]"
007055.png,Car,"[585.61, 180.12, 622.89, 209.68]"
007055.png,Car,"[536.08, 180.04, 571.03, 206.69]"
007055.png,Van,"[609.28, 167.22, 629.54, 194.96]"
007055.png,DontCare,"[478.31, 167.73, 533.56, 189.65]"
007055.png,DontCare,"[687.69, 168.77, 739.82, 192.77]"
001424.png,Pedestrian,"[698.11, 175.6, 707.98, 203.04]"
001424.png,Van,"[35.47, 176.0, 167.9, 226.96]"
001424.png,Misc,"[165.02, 182.36, 214.68, 214.74]"
001424.png,Car,"[165.42, 186.36, 263.29, 232.83]"
001424.png,Car,"[109.89, 188.5, 225.55, 231.07]"
001424.png,Car,"[336.43, 179.42, 391.38, 209.13]"
001424.png,Car,"[301.91, 179.62, 357.3, 208.63]"
001424.png,Car,"[434.48, 178.98, 466.1, 197.6]"
001424.png,DontCare,"[584.56, 175.02, 614.81, 184.44]"
001424.png,DontCare,"[551.23, 178.15, 557.52, 185.48]"
001424.png,DontCare,"[657.48, 167.73, 695.02, 197.98]"
001424.png,DontCare,"[728.31, 169.81, 880.43, 203.19]"
005642.png,Car,"[582.95, 172.58, 610.0, 199.31]"
005642.png,Van,"[252.32, 172.67, 360.55, 236.17]"
005642.png,Car,"[527.78, 175.63, 563.22, 208.11]"
005642.png,Car,"[436.0, 180.17, 470.64, 202.91]"
005642.png,DontCare,"[626.23, 167.73, 652.31, 196.94]"
005642.png,DontCare,"[498.1, 171.9, 512.73, 196.94]"
005642.png,DontCare,"[80.4, 192.73, 108.56, 207.35]"
003233.png,Van,"[774.91, 131.48, 1110.9, 362.35]"
003233.png,Tram,"[330.63, 135.88, 527.23, 194.27]"
003233.png,Person_sitting,"[426.18, 189.06, 484.35, 282.39]"
003233.png,Person_sitting,"[381.13, 189.9, 441.31, 281.57]"
003233.png,Person_sitting,"[412.87, 189.6, 459.93, 272.04]"
003233.png,Person_sitting,"[443.78, 183.74, 480.68, 254.0]"
003233.png,Pedestrian,"[271.99, 160.13, 318.99, 284.84]"
003233.png,Pedestrian,"[264.34, 159.54, 314.96, 275.57]"
003233.png,DontCare,"[518.23, 170.38, 557.21, 205.49]"
003233.png,DontCare,"[657.51, 164.58, 724.21, 204.2]"
000712.png,Car,"[449.12, 177.62, 493.13, 215.69]"
000712.png,Van,"[380.33, 168.61, 434.9, 209.54]"
000712.png,Car,"[237.51, 193.43, 343.42, 256.34]"
000712.png,Car,"[141.38, 198.69, 259.68, 255.52]"
000712.png,Pedestrian,"[435.39, 184.72, 444.39, 209.71]"
000712.png,Car,"[1235.52, 148.64, 1241.0, 285.9]"
000712.png,Car,"[209.53, 189.99, 283.8, 212.36]"
000712.png,Car,"[907.05, 169.79, 948.24, 191.79]"
000712.png,DontCare,"[1007.5, 161.48, 1020.04, 181.31]"
000712.png,DontCare,"[1143.4, 158.86, 1213.88, 182.62]"
000712.png,DontCare,"[964.77, 160.44, 1000.23, 184.44]"
000712.png,DontCare,"[490.81, 184.4, 517.93, 205.28]"
000712.png,DontCare,"[23.1, 223.98, 121.06, 255.27]"
000712.png,DontCare,"[1046.0, 159.4, 1120.0, 185.48]"
006363.png,Car,"[634.16, 175.73, 660.45, 196.77]"
006363.png,Truck,"[632.11, 155.63, 658.09, 185.04]"
006363.png,Car,"[689.18, 175.01, 725.11, 197.99]"
006363.png,Van,"[783.8, 156.52, 891.12, 230.64]"
006363.png,Car,"[799.81, 174.33, 865.9, 201.65]"
006363.png,DontCare,"[517.9, 166.69, 530.44, 179.23]"
006363.png,DontCare,"[598.1, 168.77, 634.6, 190.69]"
002105.png,Car,"[978.34, 120.89, 1241.0, 374.0]"
002105.png,Van,"[504.32, 162.94, 564.77, 229.2]"
002105.png,Van,"[835.43, 122.14, 1109.3, 226.88]"
002105.png,Car,"[268.0, 185.18, 364.79, 237.47]"
002105.png,Car,"[153.96, 167.26, 273.8, 238.28]"
002105.png,Car,"[425.71, 171.49, 473.41, 208.23]"
002105.png,Car,"[680.25, 171.09, 764.47, 217.99]"
002105.png,Car,"[554.89, 164.88, 590.05, 195.83]"
002105.png,Van,"[592.97, 149.35, 629.77, 189.23]"
002105.png,Car,"[735.97, 165.49, 824.75, 214.96]"
002105.png,Van,"[1125.86, 127.78, 1241.0, 201.03]"
002105.png,Truck,"[546.19, 136.08, 583.96, 192.33]"
002105.png,Misc,"[15.17, 202.9, 206.71, 244.74]"
002105.png,Car,"[0.0, 189.39, 107.04, 245.06]"
004574.png,Car,"[597.43, 175.07, 625.53, 202.13]"
004574.png,Truck,"[627.32, 162.39, 668.63, 193.11]"
004574.png,Misc,"[89.09, 156.33, 211.47, 240.74]"
004574.png,Van,"[395.45, 176.23, 440.53, 205.83]"
004574.png,DontCare,"[441.48, 181.18, 461.83, 191.82]"
004574.png,DontCare,"[541.72, 173.89, 550.19, 183.8]"
004212.png,Van,"[491.0, 154.75, 539.57, 207.61]"
004212.png,Car,"[855.52, 183.58, 918.3, 206.68]"
004212.png,Car,"[550.82, 175.01, 611.15, 235.14]"
004212.png,Car,"[270.78, 178.31, 315.44, 199.48]"
004212.png,Cyclist,"[811.34, 179.78, 829.73, 215.3]"
004212.png,DontCare,"[318.25, 178.27, 387.11, 191.83]"
002663.png,Pedestrian,"[673.57, 146.69, 690.91, 204.21]"
002663.png,Pedestrian,"[277.45, 137.77, 311.45, 258.52]"
002663.png,Pedestrian,"[786.84, 141.95, 846.84, 330.99]"
002663.png,Pedestrian,"[784.79, 135.37, 850.12, 295.75]"
002663.png,Pedestrian,"[696.64, 138.55, 809.25, 320.47]"
002663.png,Pedestrian,"[709.04, 143.33, 779.37, 341.19]"
002663.png,Pedestrian,"[548.87, 141.53, 583.54, 227.16]"
002663.png,Pedestrian,"[586.75, 136.04, 621.42, 225.55]"
002663.png,Pedestrian,"[549.38, 140.75, 580.05, 217.78]"
002663.png,Pedestrian,"[508.96, 142.87, 539.29, 223.19]"
002663.png,Pedestrian,"[572.04, 145.51, 588.71, 209.9]"
002663.png,Pedestrian,"[433.69, 141.52, 458.69, 222.27]"
002663.png,Pedestrian,"[456.42, 147.44, 478.75, 217.32]"
002663.png,Pedestrian,"[483.0, 137.39, 504.66, 215.81]"
002663.png,Van,"[0.0, 0.0, 267.69, 369.0]"
002663.png,DontCare,"[322.39, 155.81, 360.91, 189.24]"
002663.png,DontCare,"[924.83, 122.66, 1210.71, 137.6]"
002663.png,DontCare,"[406.54, 146.89, 425.94, 183.5]"
006405.png,Truck,"[631.06, 148.32, 683.82, 205.32]"
006405.png,Car,"[139.06, 194.38, 248.86, 243.7]"
006405.png,Car,"[371.28, 183.73, 419.16, 209.43]"
006405.png,DontCare,"[515.81, 176.06, 537.73, 188.6]"
006405.png,DontCare,"[550.19, 173.98, 575.23, 182.35]"
000074.png,Pedestrian,"[688.53, 124.64, 780.2, 363.93]"
000074.png,Pedestrian,"[778.38, 149.08, 861.05, 355.71]"
000074.png,Pedestrian,"[935.8, 155.14, 1006.47, 306.09]"
000074.png,DontCare,"[230.71, 132.6, 419.85, 228.21]"
000074.png,DontCare,"[802.15, 109.99, 1222.0, 161.41]"
006411.png,Pedestrian,"[289.22, 158.91, 345.56, 331.41]"
000060.png,Van,"[519.66, 162.08, 545.51, 194.8]"
000060.png,Car,"[550.84, 173.54, 614.08, 236.57]"
000060.png,Car,"[305.57, 177.91, 341.6, 196.33]"
000060.png,Cyclist,"[789.79, 178.79, 805.04, 211.66]"
000060.png,DontCare,"[342.02, 173.67, 401.16, 195.05]"
000060.png,DontCare,"[453.31, 173.98, 464.81, 185.48]"
000060.png,DontCare,"[478.31, 173.98, 492.94, 183.4]"
000060.png,DontCare,"[762.69, 180.23, 774.19, 197.98]"
000060.png,DontCare,"[821.02, 186.48, 845.02, 196.94]"
004206.png,Car,"[679.34, 171.82, 855.95, 289.62]"
004206.png,Car,"[0.0, 194.77, 178.52, 374.0]"
004206.png,Car,"[37.59, 186.33, 262.07, 265.14]"
004206.png,Car,"[478.75, 173.24, 539.41, 224.63]"
004206.png,Car,"[635.7, 167.21, 709.23, 220.54]"
004206.png,Car,"[519.61, 173.35, 556.92, 202.32]"
004206.png,Car,"[618.15, 164.9, 651.43, 199.5]"
003569.png,Car,"[0.0, 145.42, 301.83, 374.0]"
003569.png,Car,"[240.73, 167.59, 477.4, 349.02]"
003569.png,Misc,"[391.48, 212.12, 511.97, 268.01]"
003569.png,Car,"[516.83, 182.43, 594.35, 230.45]"
003569.png,Car,"[569.04, 180.59, 626.93, 219.46]"
003569.png,Car,"[620.27, 182.01, 668.66, 212.8]"
003569.png,Car,"[788.94, 165.74, 827.12, 187.24]"
002677.png,Car,"[809.28, 176.94, 1033.94, 326.0]"
002677.png,Car,"[740.27, 179.9, 850.77, 259.96]"
002677.png,Car,"[573.1, 171.58, 624.28, 207.14]"
002677.png,Car,"[610.5, 176.48, 651.22, 201.24]"
002677.png,Car,"[673.12, 175.36, 700.27, 192.77]"
002677.png,Cyclist,"[711.5, 169.44, 728.08, 210.16]"
002677.png,DontCare,"[741.79, 164.36, 782.19, 175.0]"
005118.png,Car,"[577.75, 178.03, 636.05, 234.38]"
005118.png,Tram,"[1056.94, 0.0, 1241.0, 360.17]"
005118.png,Tram,"[779.38, 0.0, 1241.0, 304.85]"
005118.png,DontCare,"[678.31, 171.9, 707.52, 181.32]"
005118.png,DontCare,"[726.23, 166.69, 750.23, 178.19]"
002111.png,Car,"[861.63, 181.27, 1241.0, 374.0]"
002111.png,Van,"[648.46, 162.88, 701.69, 214.51]"
002111.png,Car,"[551.85, 179.28, 578.63, 201.28]"
002111.png,DontCare,"[582.66, 174.71, 601.07, 189.24]"
002111.png,DontCare,"[616.94, 170.18, 643.11, 204.11]"
004560.png,Car,"[593.36, 175.77, 637.9, 217.9]"
004560.png,Car,"[1011.43, 157.28, 1241.0, 374.0]"
004560.png,Car,"[822.76, 175.45, 1107.85, 341.09]"
004560.png,Car,"[761.78, 165.15, 975.82, 281.84]"
004560.png,Car,"[745.25, 176.04, 898.28, 253.82]"
004560.png,Car,"[710.82, 175.44, 854.63, 234.55]"
004560.png,Car,"[514.15, 179.12, 538.79, 195.49]"
004560.png,Car,"[424.51, 184.12, 480.61, 220.48]"
004560.png,Car,"[671.95, 173.22, 767.57, 211.68]"
004560.png,Car,"[653.96, 174.01, 729.49, 203.2]"
004560.png,Van,"[639.73, 168.2, 699.88, 195.87]"
004560.png,Car,"[452.7, 176.32, 486.17, 198.49]"
004560.png,Car,"[431.04, 177.59, 452.72, 194.34]"
004560.png,DontCare,"[480.29, 177.3, 509.37, 193.77]"
004560.png,DontCare,"[554.03, 174.39, 567.58, 184.06]"
007069.png,Car,"[663.45, 181.42, 711.93, 217.65]"
007069.png,Van,"[387.76, 161.94, 527.78, 217.57]"
007069.png,Car,"[377.44, 177.36, 517.01, 221.73]"
007069.png,Car,"[303.62, 180.4, 480.53, 236.61]"
007069.png,Car,"[273.65, 181.58, 472.25, 248.95]"
007069.png,Car,"[236.71, 182.54, 448.75, 258.48]"
007069.png,Car,"[151.35, 180.49, 398.09, 275.34]"
007069.png,Car,"[0.0, 186.56, 191.35, 349.83]"
007069.png,Truck,"[640.28, 163.2, 686.71, 203.15]"
007069.png,DontCare,"[529.35, 164.6, 632.52, 199.02]"
000706.png,Car,"[692.95, 185.42, 785.1, 256.39]"
000706.png,Car,"[672.95, 181.89, 745.46, 236.91]"
000706.png,Van,"[652.87, 159.84, 715.44, 223.37]"
000706.png,Car,"[525.23, 181.22, 558.8, 214.58]"
000706.png,DontCare,"[625.19, 178.15, 652.32, 200.07]"
000706.png,DontCare,"[550.19, 172.94, 586.69, 199.02]"
001418.png,Car,"[188.22, 187.57, 395.15, 337.78]"
001418.png,Car,"[586.07, 172.2, 673.55, 204.2]"
001418.png,Car,"[711.94, 163.49, 739.51, 182.55]"
001418.png,DontCare,"[431.94, 172.12, 571.96, 206.05]"
001418.png,DontCare,"[763.14, 160.48, 811.3, 186.0]"
006377.png,Truck,"[650.63, 131.72, 758.64, 222.97]"
006377.png,Car,"[409.6, 183.32, 446.43, 204.55]"
006377.png,DontCare,"[469.98, 180.23, 489.81, 192.77]"
006377.png,DontCare,"[533.52, 177.1, 566.89, 185.47]"
006377.png,DontCare,"[576.23, 172.94, 623.15, 181.31]"
000935.png,Car,"[592.17, 174.17, 640.97, 220.34]"
000935.png,Car,"[365.26, 184.84, 443.01, 229.15]"
000935.png,Car,"[748.74, 169.25, 939.55, 259.6]"
000935.png,Car,"[689.12, 174.4, 819.9, 229.17]"
000935.png,Car,"[688.93, 173.18, 795.72, 220.18]"
000935.png,Car,"[686.83, 168.29, 778.14, 212.47]"
000935.png,Van,"[653.54, 163.25, 740.02, 204.59]"
000935.png,Car,"[648.15, 172.61, 715.57, 199.31]"
000935.png,Car,"[389.18, 174.98, 441.28, 206.2]"
000935.png,Van,"[534.14, 159.54, 564.57, 187.97]"
000935.png,Car,"[422.37, 175.53, 463.24, 201.58]"
000935.png,Car,"[488.3, 176.11, 514.5, 191.57]"
